159.226.95.9,"{1: 305, 28: 305, 12: 61}"
10.10.102.34,"{1: 342, 28: 306}"
124.16.138.141,"{1: 353, 28: 291}"
159.226.95.59,"{1: 320, 28: 316, 12: 6}"
10.10.112.70,"{1: 348, 28: 291}"
124.16.141.105,{1: 632}
124.16.136.128,"{16: 8, 28: 352, 1: 254, 12: 16}"
10.10.111.167,"{1: 609, 28: 20}"
10.10.103.5,"{28: 251, 1: 376}"
124.16.141.44,"{28: 317, 1: 262, 16: 43, 33: 1}"
124.16.139.153,{1: 623}
10.10.114.226,"{28: 244, 1: 375}"
159.226.95.58,"{1: 305, 28: 305}"
159.226.95.7,"{1: 305, 28: 305}"
159.226.95.85,"{28: 305, 1: 305}"
159.226.95.39,"{1: 305, 28: 305}"
159.226.95.95,"{1: 305, 28: 305}"
159.226.95.26,"{28: 305, 1: 305}"
159.226.95.1,"{1: 305, 28: 305}"
159.226.95.31,"{28: 305, 1: 305}"
159.226.95.94,"{1: 305, 28: 305}"
159.226.95.42,"{1: 305, 28: 305}"
159.226.95.127,"{1: 303, 28: 305}"
159.226.95.14,"{1: 305, 28: 302}"
159.226.95.84,"{1: 302, 28: 305}"
159.226.95.17,"{28: 305, 1: 302}"
10.10.110.228,{1: 605}
159.226.94.158,"{12: 576, 1: 8, 28: 6}"
10.10.110.11,"{1: 308, 28: 281}"
10.10.112.69,"{1: 307, 28: 279}"
124.16.138.144,"{1: 302, 28: 270, 33: 8}"
10.10.102.152,"{1: 507, 28: 65}"
124.16.138.121,"{1: 285, 28: 279, 33: 1}"
192.168.126.173,"{1: 501, 28: 62}"
10.10.111.108,"{1: 453, 28: 109}"
10.10.102.65,"{1: 354, 28: 207}"
10.10.110.106,"{1: 277, 28: 274}"
124.16.138.76,"{28: 199, 1: 352}"
10.10.110.55,"{28: 254, 1: 282}"
10.10.110.116,"{28: 263, 1: 273}"
10.10.103.191,"{1: 520, 28: 10}"
10.10.102.46,"{28: 264, 1: 264}"
10.10.110.80,"{28: 254, 1: 268}"
10.10.110.107,"{1: 265, 28: 253}"
10.10.110.115,"{28: 247, 1: 270}"
192.168.124.32,"{28: 256, 1: 256}"
192.168.125.76,"{1: 247, 28: 262}"
124.16.139.172,"{1: 493, 28: 12, 12: 2}"
192.168.124.88,"{28: 228, 1: 261}"
159.226.95.52,"{28: 244, 1: 244}"
124.16.139.149,{1: 487}
124.16.141.64,{1: 481}
124.16.139.187,"{15: 85, 1: 379, 12: 4, 16: 11}"
124.16.138.90,"{12: 381, 1: 46, 28: 49}"
124.16.139.155,{1: 476}
124.16.141.26,"{65: 127, 1: 240, 12: 7, 16: 28, 28: 68}"
10.10.103.62,"{28: 213, 1: 256}"
124.16.139.156,"{1: 449, 33: 2, 28: 2}"
124.16.141.110,"{1: 290, 28: 133, 16: 29}"
124.16.139.142,"{1: 422, 28: 21, 33: 4}"
10.10.112.75,"{1: 253, 28: 181}"
124.16.140.86,{1: 427}
10.10.102.24,"{1: 210, 28: 210}"
124.16.141.59,"{1: 274, 28: 136, 0: 5, 10: 2}"
10.10.111.174,"{1: 340, 28: 72}"
192.168.124.45,"{28: 191, 1: 219}"
10.10.112.107,"{1: 259, 28: 151}"
124.16.140.12,"{1: 364, 28: 28}"
192.168.124.230,"{28: 176, 1: 216}"
124.16.141.118,{1: 391}
10.10.111.79,"{1: 373, 28: 18}"
10.10.103.128,"{28: 177, 1: 214}"
124.16.139.157,{1: 388}
124.16.141.36,"{1: 169, 28: 148, 16: 71}"
192.168.126.25,"{1: 201, 28: 187}"
10.10.102.200,"{1: 185, 28: 200}"
10.10.111.136,"{1: 357, 28: 24}"
192.168.124.166,"{28: 182, 1: 192}"
10.10.102.108,"{28: 180, 1: 193}"
10.10.112.60,"{28: 225, 1: 148}"
192.168.126.32,"{28: 180, 1: 188}"
10.10.103.67,"{28: 178, 1: 189}"
159.226.95.51,"{1: 183, 28: 183}"
159.226.95.5,"{28: 183, 1: 183}"
159.226.95.29,"{28: 183, 1: 183}"
159.226.95.61,"{1: 183, 28: 183}"
124.16.140.108,{1: 366}
159.226.95.22,"{1: 183, 28: 183}"
159.226.95.44,"{1: 183, 28: 183}"
159.226.95.92,"{1: 183, 28: 183}"
192.168.255.72,"{1: 193, 28: 170}"
10.10.112.32,"{28: 178, 1: 185}"
124.16.141.30,{1: 361}
192.168.124.33,"{28: 167, 1: 194}"
192.168.125.59,"{28: 174, 1: 184}"
10.10.112.35,"{28: 176, 1: 182}"
10.10.110.8,"{1: 187, 28: 170}"
10.10.112.33,"{1: 181, 28: 176}"
185.180.143.47,{1: 357}
124.16.141.89,"{16: 45, 28: 86, 1: 225}"
10.10.102.49,"{28: 168, 1: 187}"
10.10.103.81,"{28: 157, 1: 197}"
10.10.110.10,"{1: 190, 28: 163}"
10.10.103.168,"{1: 226, 28: 126}"
192.168.125.54,"{28: 158, 1: 193}"
10.10.102.89,"{28: 176, 1: 175}"
192.168.125.149,"{28: 172, 1: 178}"
10.10.114.220,"{28: 151, 1: 197}"
124.16.139.184,{1: 344}
10.10.103.24,"{1: 273, 28: 70}"
124.16.141.11,"{1: 324, 28: 18, 16: 1}"
124.16.141.32,"{1: 208, 28: 86, 33: 12, 16: 29}"
124.16.141.78,{1: 328}
10.10.103.171,"{28: 163, 1: 164}"
192.168.126.45,"{28: 165, 1: 158}"
10.10.112.114,"{1: 164, 28: 159}"
192.168.125.36,"{28: 161, 1: 161}"
10.10.103.127,"{28: 157, 1: 162}"
192.168.152.2,{1: 317}
10.10.112.111,"{1: 161, 28: 155}"
124.16.138.155,"{12: 182, 1: 126, 28: 6}"
10.10.103.4,"{1: 286, 28: 25}"
10.10.103.77,"{1: 169, 28: 134}"
124.16.141.25,"{1: 192, 16: 34, 28: 74}"
124.16.139.175,"{28: 104, 1: 193}"
192.168.255.111,"{1: 234, 28: 61}"
10.10.112.116,"{1: 148, 28: 146}"
192.168.255.110,{1: 291}
124.16.138.151,"{1: 146, 28: 144}"
124.16.139.154,{1: 281}
124.16.141.51,{1: 278}
124.16.137.82,"{1: 211, 28: 66}"
124.16.141.68,"{28: 71, 1: 189}"
192.168.124.250,"{1: 175, 28: 79}"
159.226.95.88,"{1: 122, 28: 122}"
159.226.95.122,"{1: 122, 28: 122}"
159.226.95.24,"{1: 122, 28: 122}"
159.226.95.28,"{28: 122, 1: 122}"
124.16.139.144,"{1: 223, 28: 19}"
185.180.143.148,{1: 242}
10.10.112.90,"{28: 51, 1: 190}"
10.10.103.72,"{28: 114, 1: 126}"
124.16.137.71,"{1: 127, 28: 113}"
185.180.143.73,{1: 239}
185.180.143.143,{1: 239}
185.180.143.77,{1: 238}
192.168.124.72,"{28: 82, 1: 155}"
124.16.139.167,{1: 236}
192.168.124.57,"{1: 159, 28: 74}"
10.10.103.45,"{28: 131, 1: 92}"
124.16.141.72,{1: 220}
10.10.102.176,"{1: 108, 28: 108}"
192.168.124.193,"{1: 148, 28: 68}"
10.10.112.108,"{1: 162, 28: 54}"
188.170.78.126,{255: 215}
10.10.103.32,"{1: 124, 28: 86}"
10.10.112.92,"{1: 131, 28: 77}"
10.10.103.59,"{1: 136, 28: 68}"
10.10.27.147,"{28: 96, 1: 104}"
192.168.125.55,"{28: 112, 1: 85}"
10.10.102.83,"{1: 192, 28: 4}"
124.16.141.80,{1: 195}
192.168.124.183,"{1: 130, 28: 60}"
124.16.138.142,"{1: 149, 28: 40}"
124.16.141.41,"{28: 83, 1: 106}"
192.168.255.173,"{1: 94, 28: 94}"
10.10.111.60,"{1: 93, 28: 93}"
10.10.102.51,"{1: 149, 28: 34}"
10.10.110.73,"{1: 163, 28: 18}"
10.10.112.9,"{1: 102, 28: 77}"
124.16.138.72,"{1: 139, 28: 39}"
10.10.103.37,"{1: 142, 28: 36}"
10.10.103.158,"{1: 173, 28: 4}"
192.168.124.2,"{1: 125, 28: 52}"
124.16.137.126,"{1: 90, 28: 87}"
192.168.124.29,"{1: 103, 28: 70}"
10.10.103.163,"{1: 172, 28: 1}"
10.10.110.63,"{1: 98, 28: 74}"
124.16.141.52,"{1: 88, 28: 59, 16: 25}"
124.16.138.88,"{28: 50, 1: 119}"
124.16.139.166,{1: 168}
10.10.103.161,"{1: 91, 28: 76}"
124.16.141.0,"{28: 127, 1: 36}"
124.16.139.185,{1: 163}
124.16.141.77,"{1: 64, 16: 32, 28: 66}"
10.10.111.73,"{1: 140, 28: 21}"
10.10.103.55,"{28: 76, 1: 84}"
10.10.112.22,"{28: 80, 1: 80}"
192.168.124.38,"{1: 100, 28: 60}"
10.10.110.49,{1: 158}
124.16.138.147,"{1: 111, 28: 41, 33: 4}"
10.10.103.42,"{1: 91, 28: 61}"
124.16.141.55,"{1: 127, 28: 24}"
10.10.112.113,{1: 151}
192.168.255.96,"{1: 118, 28: 32}"
124.16.137.22,{1: 147}
10.10.112.57,"{28: 62, 1: 81}"
124.16.138.22,"{1: 94, 28: 48}"
124.16.138.87,"{1: 118, 28: 23}"
10.10.114.239,{1: 136}
124.16.139.152,{1: 136}
10.10.111.101,"{1: 111, 28: 24}"
10.10.112.41,"{28: 34, 1: 101}"
10.10.102.139,"{28: 85, 1: 48}"
192.168.124.153,"{1: 105, 28: 27}"
10.10.102.181,"{28: 45, 1: 86}"
192.168.124.78,"{1: 100, 28: 28}"
10.10.103.98,"{1: 78, 28: 48}"
192.168.126.13,"{1: 94, 28: 30}"
192.168.124.18,"{1: 82, 28: 42}"
10.10.103.10,"{1: 98, 28: 24}"
89.248.167.193,{1: 122}
89.248.167.158,{1: 122}
89.248.167.191,{1: 122}
185.180.143.12,{1: 121}
193.118.53.142,{1: 121}
193.118.53.138,{1: 121}
185.180.143.145,{1: 121}
10.10.103.73,"{28: 18, 1: 102}"
192.168.255.93,"{1: 96, 28: 24}"
192.168.255.116,"{1: 96, 28: 24}"
192.168.255.117,"{1: 96, 28: 24}"
128.14.209.242,{1: 120}
192.168.255.120,"{1: 96, 28: 24}"
192.168.255.118,"{1: 96, 28: 24}"
128.14.209.158,{1: 120}
23.90.160.140,{1: 120}
128.1.248.36,{1: 120}
128.14.209.243,{1: 119}
10.10.103.75,"{1: 94, 28: 24}"
128.14.209.155,{1: 118}
193.118.53.140,{1: 118}
128.14.209.226,{1: 118}
124.16.138.61,"{16: 9, 28: 52, 1: 55}"
124.16.138.148,"{1: 90, 28: 24}"
10.10.103.60,"{1: 92, 28: 22}"
10.10.103.36,"{1: 90, 28: 24}"
10.10.110.97,"{1: 56, 28: 56}"
192.168.124.19,"{1: 92, 28: 20}"
10.10.102.8,"{28: 48, 1: 64}"
8.8.8.8,"{28: 6, 1: 85, 65: 6, 2: 14}"
10.10.112.76,"{1: 84, 28: 22}"
124.16.136.158,{1: 106}
10.10.111.130,"{1: 62, 28: 43}"
10.10.110.239,{1: 104}
10.10.102.81,"{1: 52, 28: 52}"
192.168.124.136,"{1: 84, 28: 20}"
10.10.102.100,"{1: 83, 28: 20}"
124.16.138.127,"{1: 58, 28: 29, 255: 9, 16: 3, 12: 3}"
10.10.112.77,"{1: 77, 28: 23}"
111.7.96.151,{1: 100}
111.7.96.148,{1: 100}
124.16.137.72,"{28: 50, 1: 44, 12: 3}"
124.16.136.214,{1: 97}
192.168.255.119,"{1: 77, 28: 20}"
10.10.103.28,{1: 96}
10.10.102.44,"{1: 48, 28: 48}"
10.10.110.13,"{28: 46, 1: 48}"
10.10.103.183,"{1: 58, 28: 36}"
10.10.112.65,"{1: 40, 28: 51}"
124.16.138.133,"{28: 56, 1: 34}"
10.10.111.72,"{1: 44, 28: 45}"
10.10.112.93,"{1: 70, 28: 18}"
10.10.112.97,"{1: 70, 28: 18}"
10.10.112.21,"{1: 44, 28: 44}"
10.10.114.233,"{1: 66, 28: 18}"
10.10.111.82,"{1: 68, 28: 16}"
192.168.124.63,"{1: 56, 28: 28}"
10.10.111.71,"{1: 47, 28: 36}"
10.10.111.41,"{1: 66, 28: 16}"
10.10.110.77,"{28: 40, 1: 40}"
192.168.125.157,"{1: 64, 28: 16}"
124.16.138.29,"{16: 4, 1: 42, 28: 33}"
124.16.138.27,"{16: 4, 1: 42, 28: 33}"
124.16.139.130,{1: 77}
192.168.125.183,"{1: 60, 28: 16}"
124.16.139.96,{1: 76}
192.168.125.141,"{1: 59, 28: 16}"
10.10.112.101,"{1: 29, 28: 46}"
192.168.131.79,"{28: 53, 1: 22}"
192.168.125.115,"{1: 60, 28: 14}"
192.168.126.174,"{1: 60, 28: 14}"
192.168.125.48,"{1: 68, 28: 6}"
192.168.124.203,"{1: 57, 28: 16}"
10.10.113.1,"{1: 60, 28: 12}"
10.10.110.44,"{28: 36, 1: 36}"
192.168.125.131,"{1: 57, 28: 14}"
10.10.110.99,"{1: 59, 28: 12}"
10.10.114.236,"{1: 56, 28: 14}"
10.10.110.7,"{1: 56, 28: 14}"
192.168.125.117,"{1: 56, 28: 14}"
10.10.103.100,"{28: 16, 1: 52}"
192.168.124.115,"{1: 54, 28: 14}"
10.10.103.141,"{1: 55, 28: 12}"
10.10.110.98,{1: 67}
10.10.110.22,"{1: 53, 28: 13}"
192.168.125.147,"{1: 50, 28: 15}"
10.10.113.2,"{1: 52, 28: 13}"
124.16.136.15,{1: 65}
192.168.124.135,"{1: 50, 28: 14}"
192.168.124.83,"{1: 32, 28: 32}"
192.168.124.159,"{1: 51, 28: 12}"
10.10.111.125,{1: 62}
10.10.110.37,{1: 61}
124.16.141.2,{1: 61}
192.168.125.133,"{1: 49, 28: 12}"
192.168.124.104,"{1: 49, 28: 12}"
167.94.138.109,{1: 60}
192.168.124.11,"{1: 48, 28: 12}"
192.168.132.86,"{1: 48, 28: 12}"
167.94.138.108,{1: 60}
192.168.124.161,"{1: 30, 28: 30}"
10.10.103.16,"{1: 48, 28: 12}"
167.94.138.100,{1: 60}
10.10.103.179,"{1: 32, 28: 27}"
10.10.103.175,"{1: 46, 28: 12}"
162.142.125.134,{1: 57}
10.10.102.43,{28: 56}
10.10.111.54,"{28: 28, 1: 28}"
192.168.132.90,"{1: 45, 28: 11}"
124.16.139.147,{1: 56}
10.10.103.58,"{1: 50, 28: 4}"
192.168.124.245,"{28: 27, 1: 27}"
192.168.125.167,"{1: 44, 28: 10}"
192.168.125.127,"{1: 41, 28: 12}"
64.62.197.28,{1: 52}
10.10.114.12,"{1: 42, 28: 10}"
64.62.197.22,{1: 52}
123.160.221.18,{1: 52}
10.10.110.66,"{1: 26, 28: 26}"
123.232.9.229,{1: 52}
218.26.227.241,{1: 52}
117.159.9.9,{1: 52}
123.160.221.21,{1: 52}
124.152.221.33,{1: 52}
120.192.27.53,{1: 52}
223.83.130.197,{1: 52}
192.168.125.123,"{1: 41, 28: 10}"
192.168.125.56,"{1: 40, 28: 10}"
10.10.102.90,{1: 50}
10.10.110.62,"{1: 40, 28: 10}"
159.226.5.166,"{1: 28, 28: 22}"
222.74.205.244,{1: 50}
120.211.145.103,{1: 50}
218.24.109.68,{1: 50}
192.168.124.228,"{1: 40, 28: 10}"
10.10.112.63,"{1: 39, 28: 10}"
192.168.124.87,"{28: 24, 1: 24}"
10.10.110.21,"{1: 24, 28: 24}"
192.168.124.188,"{28: 24, 1: 24}"
219.159.67.3,{1: 48}
10.10.110.92,"{28: 24, 1: 24}"
192.168.124.121,"{28: 24, 1: 24}"
192.168.124.103,"{28: 24, 1: 24}"
167.248.133.142,{1: 48}
192.168.124.53,"{1: 38, 28: 10}"
202.100.212.112,{1: 48}
58.213.117.130,{1: 48}
10.10.112.96,{1: 47}
10.10.111.61,"{1: 23, 28: 23}"
124.16.138.81,{1: 45}
124.16.137.51,"{28: 18, 1: 26}"
124.16.137.116,"{1: 24, 65: 20}"
192.168.124.214,"{28: 24, 1: 20}"
10.10.111.78,{1: 44}
192.168.132.173,"{1: 30, 28: 14}"
10.10.110.87,"{1: 22, 28: 22}"
124.16.139.176,{1: 43}
10.10.110.23,{1: 42}
124.16.138.143,{1: 41}
192.168.132.126,"{1: 33, 28: 8}"
10.10.103.189,"{1: 20, 28: 20}"
10.10.114.242,"{1: 26, 28: 14}"
167.94.138.98,{1: 40}
10.10.114.224,{1: 40}
10.10.111.133,{1: 40}
192.168.124.201,"{28: 20, 1: 20}"
10.10.110.69,"{28: 20, 1: 20}"
10.10.103.9,"{1: 32, 28: 8}"
10.10.112.95,"{1: 32, 28: 8}"
167.94.138.110,{1: 40}
167.94.138.105,{1: 40}
124.16.141.61,{1: 40}
10.10.103.95,{1: 39}
124.16.138.18,"{28: 21, 1: 18}"
10.10.111.149,{1: 38}
162.142.125.132,{1: 38}
124.16.141.15,"{1: 21, 28: 17}"
124.16.138.120,{28: 38}
162.142.125.138,{1: 38}
162.142.125.137,{1: 38}
162.142.125.133,{1: 38}
10.10.112.89,"{1: 30, 28: 8}"
162.142.125.129,{1: 38}
162.142.125.141,{1: 38}
10.10.111.140,{1: 36}
159.226.94.39,"{28: 18, 1: 18}"
10.10.114.241,"{28: 8, 1: 28}"
124.16.141.35,{1: 36}
124.16.139.183,{1: 36}
10.10.114.223,"{28: 18, 1: 18}"
124.16.136.96,{1: 36}
223.5.5.5,"{1: 22, 28: 13}"
114.114.114.114,"{1: 24, 65: 5, 28: 5}"
10.10.111.53,"{1: 20, 28: 14}"
192.168.126.24,"{1: 17, 28: 17}"
192.168.126.31,"{1: 28, 28: 6}"
159.226.94.243,"{28: 17, 1: 17}"
10.10.102.92,{1: 33}
159.226.94.99,"{1: 16, 28: 16}"
10.10.111.58,"{28: 16, 1: 16}"
167.248.133.141,{1: 32}
167.248.133.133,{1: 32}
10.10.103.33,{1: 32}
167.248.133.129,{1: 32}
192.168.124.100,"{1: 26, 28: 6}"
124.16.139.143,"{1: 11, 28: 15, 33: 4}"
10.10.112.106,"{1: 21, 28: 9}"
159.226.95.153,"{28: 15, 1: 14}"
159.226.8.7,"{65: 5, 1: 21, 28: 3}"
10.10.103.206,{1: 28}
159.226.94.108,"{1: 16, 28: 12}"
159.226.94.149,"{1: 14, 28: 14}"
159.226.94.225,"{28: 14, 1: 14}"
10.10.110.20,"{1: 20, 28: 8}"
129.250.206.86,{1: 28}
159.226.95.200,"{1: 13, 28: 13, 12: 1}"
124.16.141.216,{1: 27}
64.62.197.24,{1: 26}
159.226.94.72,"{1: 13, 28: 13}"
10.10.111.86,{1: 26}
10.10.111.48,{1: 26}
159.226.95.93,"{1: 13, 28: 13}"
192.168.124.171,"{28: 13, 1: 13}"
64.62.197.18,{1: 26}
117.143.82.39,{1: 26}
64.62.197.17,{1: 26}
223.83.130.193,{1: 26}
171.34.168.69,{1: 26}
139.170.249.40,{1: 26}
159.226.95.196,"{28: 13, 1: 13}"
58.245.27.199,{1: 26}
123.139.42.24,{1: 26}
121.28.84.80,{1: 26}
122.96.27.51,{1: 26}
117.143.82.35,{1: 26}
223.83.130.194,{1: 26}
183.252.22.21,{1: 26}
123.139.42.22,{1: 26}
120.210.0.39,{1: 26}
124.160.30.215,{1: 26}
117.156.56.8,{1: 26}
123.232.9.231,{1: 26}
221.7.195.68,{1: 26}
221.7.195.69,{1: 26}
124.160.30.212,{1: 26}
117.156.56.3,{1: 26}
64.62.197.26,{1: 26}
124.160.30.211,{1: 26}
113.204.232.81,{1: 26}
183.252.22.16,{1: 26}
218.26.227.248,{1: 26}
211.137.24.102,{1: 26}
124.152.221.38,{1: 26}
111.21.35.230,{1: 26}
123.232.9.228,{1: 26}
112.111.40.198,{1: 26}
218.26.227.244,{1: 26}
123.232.9.230,{1: 26}
122.96.27.49,{1: 26}
39.153.251.117,{1: 26}
113.204.232.83,{1: 26}
64.62.197.21,{1: 26}
64.62.197.30,{1: 26}
159.226.94.78,"{28: 12, 1: 12, 12: 1}"
27.98.224.23,{1: 25}
171.15.198.149,{1: 25}
159.226.94.19,"{28: 12, 1: 13}"
183.236.7.195,{1: 25}
59.46.30.165,{1: 25}
10.10.102.115,{1: 25}
111.9.9.200,{1: 25}
124.239.133.129,{1: 25}
221.3.133.85,{1: 25}
111.44.137.194,{1: 25}
153.0.129.39,{1: 25}
171.15.198.148,{1: 25}
221.199.14.244,{1: 25}
120.195.54.54,{1: 25}
110.188.66.230,{1: 25}
222.90.212.241,{1: 25}
117.146.60.7,{1: 25}
42.48.59.210,{1: 25}
153.0.129.32,{1: 25}
61.133.211.71,{1: 25}
59.49.79.52,{1: 25}
111.40.50.148,{1: 25}
124.239.133.134,{1: 25}
124.239.133.132,{1: 25}
111.59.16.7,{1: 25}
211.138.170.71,{1: 25}
124.88.117.118,{1: 25}
120.211.145.102,{1: 25}
218.24.109.70,{1: 25}
59.49.79.49,{1: 25}
111.44.137.195,{1: 25}
58.16.251.134,{1: 25}
61.133.211.72,{1: 25}
221.4.62.147,{1: 25}
39.129.8.132,{1: 25}
221.3.133.82,{1: 25}
153.0.129.33,{1: 25}
124.239.133.131,{1: 25}
218.64.5.128,{1: 25}
111.40.50.150,{1: 25}
61.133.211.67,{1: 25}
111.26.163.41,{1: 25}
159.226.94.89,"{1: 12, 28: 12}"
159.226.95.203,"{1: 12, 28: 12}"
159.226.95.143,"{28: 12, 1: 12}"
159.226.94.23,"{28: 12, 1: 12}"
159.226.95.166,"{28: 12, 1: 12}"
159.226.94.125,"{28: 11, 1: 13}"
159.226.94.110,"{1: 12, 28: 12}"
159.226.94.207,"{1: 12, 28: 12}"
202.101.73.81,{1: 24}
183.6.187.231,{1: 24}
183.6.187.232,{1: 24}
202.102.220.6,{1: 24}
159.226.94.113,"{28: 12, 1: 12}"
180.167.46.167,{1: 24}
180.167.46.171,{1: 24}
202.101.73.87,{1: 24}
220.168.95.163,{1: 24}
202.110.134.8,{1: 24}
112.112.128.133,{1: 24}
202.102.220.8,{1: 24}
202.102.220.5,{1: 24}
219.159.67.4,{1: 24}
183.6.187.226,{1: 24}
219.159.67.5,{1: 24}
220.168.95.161,{1: 24}
10.10.114.232,{1: 22}
10.10.111.98,{1: 22}
159.226.95.141,"{28: 11, 1: 11}"
10.10.110.16,{1: 22}
159.226.94.8,"{1: 11, 28: 11}"
159.226.94.122,"{1: 11, 28: 11}"
159.226.94.145,"{1: 11, 28: 11}"
159.226.95.228,"{1: 11, 28: 11}"
159.226.94.71,"{28: 11, 1: 11}"
10.10.110.72,{1: 22}
159.226.95.250,"{28: 11, 1: 11}"
192.168.124.240,{1: 22}
159.226.95.233,"{1: 11, 28: 11}"
159.226.94.81,"{28: 11, 1: 11}"
10.10.102.123,{1: 22}
10.10.111.42,{1: 22}
159.226.94.84,"{28: 11, 1: 11}"
10.10.112.2,{1: 22}
159.226.94.60,"{1: 12, 28: 10}"
159.226.94.182,"{1: 12, 28: 10}"
124.16.136.99,"{1: 13, 16: 6, 255: 3}"
159.226.94.144,"{1: 10, 28: 10, 12: 1}"
159.226.94.91,"{1: 10, 28: 11}"
124.16.137.86,{1: 21}
159.226.95.192,"{28: 10, 1: 10}"
159.226.95.201,"{1: 10, 28: 10}"
10.10.110.71,{1: 20}
159.226.95.199,"{1: 10, 28: 10}"
159.226.94.166,"{1: 10, 28: 10}"
159.226.95.221,"{28: 10, 1: 10}"
159.226.95.164,"{1: 10, 28: 10}"
159.226.94.191,"{28: 10, 1: 10}"
10.10.110.38,{1: 20}
10.10.110.88,{1: 20}
10.10.110.14,{1: 20}
159.226.95.103,"{28: 9, 1: 11}"
159.226.95.198,"{1: 11, 28: 9}"
192.168.255.20,{1: 20}
10.10.111.46,{1: 20}
159.226.94.87,"{28: 10, 1: 10}"
167.94.138.101,{1: 20}
159.226.94.197,"{28: 10, 1: 10}"
159.226.95.194,"{1: 10, 28: 10}"
167.94.138.97,{1: 20}
159.226.94.65,"{1: 10, 28: 10}"
159.226.94.217,"{28: 10, 1: 10}"
159.226.95.207,"{1: 10, 28: 10}"
159.226.94.109,"{28: 10, 1: 10}"
10.10.103.160,{1: 20}
10.10.110.82,{1: 20}
167.94.138.99,{1: 20}
159.226.94.249,"{1: 10, 28: 10}"
159.226.95.120,"{1: 10, 28: 10}"
159.226.94.161,"{1: 10, 28: 10}"
167.94.138.107,{1: 20}
159.226.94.133,"{1: 9, 28: 10}"
10.10.110.45,{1: 19}
10.10.110.105,{1: 19}
10.10.111.18,{1: 19}
159.226.94.242,"{1: 9, 28: 9, 12: 1}"
124.16.137.101,{1: 19}
162.142.125.143,{1: 19}
162.142.125.135,{1: 19}
10.10.114.14,{1: 19}
162.142.125.131,{1: 19}
159.226.95.82,"{28: 9, 1: 9, 12: 1}"
162.142.125.130,{1: 19}
162.142.125.128,{1: 19}
162.142.125.139,{1: 19}
159.226.95.145,"{1: 9, 28: 9}"
159.226.95.182,"{28: 9, 1: 9}"
159.226.95.169,"{28: 9, 1: 9}"
159.226.95.161,"{1: 9, 28: 9}"
159.226.95.183,"{1: 9, 28: 9}"
10.10.110.17,{1: 18}
10.10.110.109,{1: 18}
159.226.95.155,"{1: 9, 28: 9}"
159.226.94.114,"{28: 9, 1: 9}"
159.226.94.176,"{1: 9, 28: 9}"
159.226.94.18,"{1: 9, 28: 9}"
159.226.94.210,"{12: 2, 28: 7, 1: 9}"
159.226.94.134,"{1: 9, 28: 9}"
159.226.94.7,"{1: 10, 28: 8}"
159.226.94.236,"{255: 4, 1: 7, 28: 7}"
10.10.110.19,{1: 18}
159.226.94.111,"{1: 9, 28: 9}"
159.226.94.83,"{28: 9, 1: 9}"
159.226.95.231,"{1: 9, 28: 9}"
159.226.95.149,"{28: 9, 1: 9}"
159.226.95.210,"{1: 9, 28: 9}"
159.226.94.86,"{28: 9, 1: 9}"
159.226.94.240,"{28: 9, 1: 9}"
159.226.95.240,"{28: 9, 1: 9}"
159.226.95.133,"{28: 9, 1: 9}"
159.226.94.199,"{1: 9, 28: 9}"
159.226.94.106,"{28: 9, 1: 9}"
159.226.94.35,"{28: 9, 1: 9}"
159.226.95.76,"{1: 9, 28: 9}"
159.226.94.61,"{1: 10, 28: 8}"
159.226.94.138,"{1: 10, 28: 8}"
159.226.95.129,"{28: 9, 1: 9}"
10.10.110.118,{1: 18}
159.226.94.146,"{28: 9, 1: 9}"
159.226.94.9,"{1: 9, 28: 9}"
159.226.95.163,"{28: 9, 1: 9}"
10.10.110.18,{1: 18}
159.226.94.245,"{1: 9, 28: 9}"
159.226.94.48,"{1: 10, 28: 8}"
159.226.95.172,"{28: 9, 1: 9}"
159.226.94.238,"{1: 9, 28: 9}"
159.226.94.235,"{28: 9, 1: 9}"
159.226.94.74,"{1: 9, 28: 9}"
159.226.94.195,"{1: 9, 28: 9}"
159.226.95.184,"{1: 9, 28: 9}"
159.226.95.114,"{28: 9, 1: 9}"
159.226.94.212,"{1: 8, 28: 8, 12: 1}"
159.226.94.31,"{28: 9, 1: 8}"
124.16.139.80,{1: 17}
159.226.94.118,"{28: 8, 1: 9}"
159.226.94.127,"{1: 8, 28: 8}"
159.226.95.193,"{1: 8, 28: 8}"
159.226.95.245,"{28: 8, 1: 8}"
159.226.94.55,"{28: 7, 1: 9}"
159.226.95.77,"{28: 8, 1: 8}"
159.226.94.185,"{28: 8, 1: 8}"
159.226.94.50,"{1: 8, 28: 8}"
159.226.95.189,"{1: 8, 28: 8}"
159.226.94.181,"{1: 8, 28: 8}"
159.226.95.147,"{28: 8, 1: 8}"
159.226.94.244,"{28: 8, 1: 8}"
159.226.94.184,"{28: 8, 1: 8}"
159.226.95.241,"{1: 9, 28: 7}"
10.10.110.110,{1: 16}
159.226.94.6,"{1: 8, 28: 8}"
159.226.95.136,"{28: 8, 1: 8}"
159.226.95.244,"{1: 8, 28: 8}"
159.226.94.13,"{28: 8, 1: 8}"
159.226.94.165,"{1: 9, 28: 7}"
159.226.94.220,"{1: 8, 28: 8}"
159.226.94.3,"{28: 8, 1: 8}"
159.226.95.252,"{1: 8, 28: 8}"
159.226.95.128,"{1: 8, 28: 8}"
