Zone,"Zone UTF8",Delegated,"Registry Name","Registry Alias","Registry Info URL","Registry URL","Backend Name","Backend Alias","Backend Info URL","Backend URL","Whois Hostname","Whois Charset","Whois IPv6","Whois Options","Trademark Open","Trademark Close"
hgtv,hgtv,1,"Lifestyle Domain Holdings, Inc.",Lifestyle-Domain-Holdings-Inc,http://ntldstats.com/registry/Lifestyle-Domain-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.hgtv,utf8,1,,,
travelchannel,travelchannel,1,"Lifestyle Domain Holdings, Inc.",Lifestyle-Domain-Holdings-Inc,http://ntldstats.com/registry/Lifestyle-Domain-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.travelchannel,utf8,1,,,
cbre,cbre,1,"CBRE, Inc.",CBRE-Inc,http://ntldstats.com/registry/CBRE-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.cbre,utf8,1,,,
teva,teva,1,"Teva Pharmaceutical Industries Limited",Teva-Pharmaceutical-Industries-Limited,http://ntldstats.com/registry/Teva-Pharmaceutical-Industries-Limited,https://www.tevapharm.com/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.teva,utf8,1,,,
foodnetwork,foodnetwork,1,"Lifestyle Domain Holdings, Inc.",Lifestyle-Domain-Holdings-Inc,http://ntldstats.com/registry/Lifestyle-Domain-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.foodnetwork,utf8,1,,,
mit,mit,1,"Massachusetts Institute of Technology",Massachusetts-Institute-of-Technology,http://ntldstats.com/registry/Massachusetts-Institute-of-Technology,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
frontdoor,frontdoor,1,"Lifestyle Domain Holdings, Inc.",Lifestyle-Domain-Holdings-Inc,http://ntldstats.com/registry/Lifestyle-Domain-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.frontdoor,utf8,1,,,
softbank,softbank,1,"SoftBank Group Corp.",SoftBank-Group-Corp,http://ntldstats.com/registry/SoftBank-Group-Corp,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.softbank,utf8,1,,,
cookingchannel,cookingchannel,1,"Lifestyle Domain Holdings, Inc.",Lifestyle-Domain-Holdings-Inc,http://ntldstats.com/registry/Lifestyle-Domain-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.cookingchannel,utf8,1,,,
playstation,playstation,1,"Sony Computer Entertainment Inc.",Sony-Computer-Entertainment-Inc,http://ntldstats.com/registry/Sony-Computer-Entertainment-Inc,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.playstation,utf8,1,,,
dunlop,dunlop,1,"The Goodyear Tire & Rubber Company",The-Goodyear-Tire-Rubber-Company,http://ntldstats.com/registry/The-Goodyear-Tire-Rubber-Company,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
goodyear,goodyear,1,"The Goodyear Tire & Rubber Company",The-Goodyear-Tire-Rubber-Company,http://ntldstats.com/registry/The-Goodyear-Tire-Rubber-Company,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
pnc,pnc,1,"PNC Domain Co., LLC",PNC-Domain-Co-LLC,http://ntldstats.com/registry/PNC-Domain-Co-LLC,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
hyundai,hyundai,1,"Hyundai Motor Company",Hyundai-Motor-Company,http://ntldstats.com/registry/Hyundai-Motor-Company,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.hyundai,utf8,1,,,
woodside,woodside,1,"Woodside Petroleum Limited",Woodside-Petroleum-Limited,http://ntldstats.com/registry/Woodside-Petroleum-Limited,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.woodside,utf8,1,,,
xfinity,xfinity,1,"Comcast IP Holdings I, LLC",Comcast-IP-Holdings-I-LLC,http://ntldstats.com/registry/Comcast-IP-Holdings-I-LLC,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.xfinity,utf8,1,,,
boehringer,boehringer,1,"Boehringer Ingelheim International GmbH",Boehringer-Ingelheim-International-GmbH,http://ntldstats.com/registry/Boehringer-Ingelheim-International-GmbH,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
kia,kia,1,"KIA Motors Corp.",KIA-MOTORS-CORPORATION,http://ntldstats.com/registry/KIA-MOTORS-CORPORATION,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.kia,utf8,1,,,
farmers,farmers,1,"Farmers Insurance Exchange",Farmers-Insurance-Exchange,http://ntldstats.com/registry/Farmers-Insurance-Exchange,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.farmers,utf8,1,,,
itv,itv,1,"ITV Services Ltd.",ITV-Services-Limited,http://ntldstats.com/registry/ITV-Services-Limited,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
smart,smart,1,"Smart Communications, Inc.",Smart-Communications-Inc-SMART,http://ntldstats.com/registry/Smart-Communications-Inc-SMART,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
ericsson,ericsson,1,"Telefonaktiebolaget L M Ericsson",Telefonaktiebolaget-L-M-Ericsson,http://ntldstats.com/registry/Telefonaktiebolaget-L-M-Ericsson,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.nic.ericsson,utf8,1,,,
ikano,ikano,1,"Ikano S.A.",Ikano-SA,http://ntldstats.com/registry/Ikano-SA,,"TLD-BOX Registrydienstleistungen GmbH",TLDBOX-Registrydienstleistungen-GmbH,http://ntldstats.com/backend/TLDBOX-Registrydienstleistungen-GmbH,https://www.nic.at/de/tldbox/tldbox,whois.nic.ikano,utf8,1,,,
tkmaxx,tkmaxx,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.tkmaxx,utf8,1,,,
winners,winners,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.winners,utf8,1,,,
pioneer,pioneer,1,"Pioneer Corporation",Pioneer-Corporation,http://ntldstats.com/registry/Pioneer-Corporation,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.pioneer,utf8,1,,,
tjmaxx,tjmaxx,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.tjmaxx,utf8,1,,,
homegoods,homegoods,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.homegoods,utf8,1,,,
tjx,tjx,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.tjx,utf8,1,,,
marshalls,marshalls,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.marshalls,utf8,1,,,
booking,booking,1,"Booking.com B.V.",Bookingcom-BV,http://ntldstats.com/registry/Bookingcom-BV,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.booking,utf8,1,,,
homesense,homesense,1,"The TJX Companies, Inc.",The-TJX-Companies-Inc,http://ntldstats.com/registry/The-TJX-Companies-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.homesense,utf8,1,,,
lefrak,lefrak,1,"LeFrak Organization, Inc.",LeFrak-Organization-Inc,http://ntldstats.com/registry/LeFrak-Organization-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.lefrak,utf8,1,,,
hisamitsu,hisamitsu,1,"Hisamitsu Pharmaceutical Co.,Inc.",Hisamitsu-Pharmaceutical-CoInc,http://ntldstats.com/registry/Hisamitsu-Pharmaceutical-CoInc,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.hisamitsu,utf8,1,,,
lego,lego,1,"LEGO Juris A/S",LEGO-Juris-AS,http://ntldstats.com/registry/LEGO-Juris-AS,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.lego,utf8,1,,,
ftr,ftr,1,"Frontier Communications Corporation",Frontier-Communications-Corporation,http://ntldstats.com/registry/Frontier-Communications-Corporation,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.ftr,utf8,1,,,
godaddy,godaddy,1,"Go Daddy East, LLC",Go-Daddy-East-LLC,http://ntldstats.com/registry/Go-Daddy-East-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.godaddy,utf8,1,,,
msd,msd,1,"MSD Registry Holdings, Inc.",MSD-Registry-Holdings-Inc,http://ntldstats.com/registry/MSD-Registry-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.msd,utf8,1,,,
nike,nike,1,"NIKE Inc.",NIKE-Inc,http://ntldstats.com/registry/NIKE-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.nike,utf8,1,,,
americanfamily,americanfamily,1,"AmFam, Inc.",AmFam-Inc,http://ntldstats.com/registry/AmFam-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.americanfamily,utf8,1,,,
dhl,dhl,1,"Deutsche Post AG",Deutsche-Post-AG,http://ntldstats.com/registry/Deutsche-Post-AG,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
discover,discover,1,"Discover Financial Services",Discover-Financial-Services,http://ntldstats.com/registry/Discover-Financial-Services,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.discover,utf8,1,,,
tiaa,tiaa,1,"Teachers Insurance and Annuity Association of America",Teachers-Insurance-and-Annuity-Association-of-America,http://ntldstats.com/registry/Teachers-Insurance-and-Annuity-Association-of-America,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.tiaa,utf8,1,,,
comcast,comcast,1,"Comcast IP Holdings I, LLC",Comcast-IP-Holdings-I-LLC,http://ntldstats.com/registry/Comcast-IP-Holdings-I-LLC,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.comcast,utf8,1,,,
ieee,ieee,1,"IEEE Global LLC",IEEE-Global-LLC,http://ntldstats.com/registry/IEEE-Global-LLC,,Nominet,Nominet,http://ntldstats.com/backend/Nominet,https://www.nominet.uk/,whois.nic.ieee,utf8,1,,,
mitsubishi,mitsubishi,1,"Mitsubishi Corporation",Mitsubishi-Corporation,http://ntldstats.com/registry/Mitsubishi-Corporation,,"GMO Registry, Inc.",GMO-Registry-Inc,http://ntldstats.com/backend/GMO-Registry-Inc,https://www.gmoregistry.com/,whois.nic.mitsubishi,utf8,1,,,
nfl,nfl,1,"NFL Reg Ops LLC",NFL-Reg-Ops-LLC,http://ntldstats.com/registry/NFL-Reg-Ops-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.nfl,utf8,1,,,
bbt,bbt,1,"BB&T Corporation",BBT-Corporation,http://ntldstats.com/registry/BBT-Corporation,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.bbt,utf8,1,,,
citadel,citadel,1,"Citadel Domain LLC",Citadel-Domain-LLC,http://ntldstats.com/registry/Citadel-Domain-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.citadel,utf8,1,,,
amfam,amfam,1,"AmFam, Inc.",AmFam-Inc,http://ntldstats.com/registry/AmFam-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.amfam,utf8,1,,,
flir,flir,1,"FLIR Systems, Inc.",FLIR-Systems-Inc,http://ntldstats.com/registry/FLIR-Systems-Inc,https://www.flir.com/,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.flir,utf8,1,,,
progressive,progressive,1,"Progressive Casualty Insurance Company",Progressive-Casualty-Insurance-Company,http://ntldstats.com/registry/Progressive-Casualty-Insurance-Company,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
xn--w4rs40l,嘉里,1,"Kerry Trading Co. Limited",Kerry-Trading-Co-Limited,http://ntldstats.com/registry/Kerry-Trading-Co-Limited,https://www.kuokgroup.com/,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.xn--w4rs40l,utf8,1,,,
xn--mgbca7dzdo,??????,1,"Abu Dhabi Systems and Information Centre",Abu-Dhabi-Systems-and-Information-Centre,http://ntldstats.com/registry/Abu-Dhabi-Systems-and-Information-Centre,,"Telecommunications Regulatory Authority of UAE",Telecommunications-Regulatory-Authority-of-UAE,http://ntldstats.com/backend/Telecommunications-Regulatory-Authority-of-UAE,https://tdra.gov.ae/en/home.aspx,whois.nic.xn--mgbca7dzdo,utf8,1,,2018-07-21,2018-10-19
samsclub,samsclub,1,"Wal-Mart Stores, Inc.",WalMart-Stores-Inc,http://ntldstats.com/registry/WalMart-Stores-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.samsclub,utf8,1,,,
mckinsey,mckinsey,1,"McKinsey Holdings, Inc.",McKinsey-Holdings-Inc,http://ntldstats.com/registry/McKinsey-Holdings-Inc,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
fiat,fiat,1,"Fiat Chrysler Automobiles N.V.",Fiat-Chrysler-Automobiles-NV,http://ntldstats.com/registry/Fiat-Chrysler-Automobiles-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
lpl,lpl,1,"LPL Holdings, Inc.",LPL-Holdings-Inc,http://ntldstats.com/registry/LPL-Holdings-Inc,,CentralNic,CentralNic,http://ntldstats.com/backend/CentralNic,https://www.centralnicgroup.com/,whois.centralnic.com,utf8,0,,,
bofa,bofa,1,"Bank of America Corporation",Bank-of-America-Corporation,http://ntldstats.com/registry/Bank-of-America-Corporation,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.bofa,utf8,1,,,
americanexpress,americanexpress,1,"American Express Travel Related Services Company, Inc.",American-Express-Travel-Related-Services-Company-Inc,http://ntldstats.com/registry/American-Express-Travel-Related-Services-Company-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.americanexpress,utf8,1,,,
hughes,hughes,1,"Hughes Satellite Systems Corporation",Hughes-Satellite-Systems-Corporation,http://ntldstats.com/registry/Hughes-Satellite-Systems-Corporation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
oldnavy,oldnavy,1,"The Gap, Inc.",The-Gap-Inc,http://ntldstats.com/registry/The-Gap-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.oldnavy,utf8,1,,,
lancia,lancia,1,"Fiat Chrysler Automobiles N.V.",Fiat-Chrysler-Automobiles-NV,http://ntldstats.com/registry/Fiat-Chrysler-Automobiles-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
pramerica,pramerica,1,"Prudential Financial, Inc.",Prudential-Financial-Inc,http://ntldstats.com/registry/Prudential-Financial-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.pramerica,utf8,1,,,
george,george,1,"Wal-Mart Stores, Inc.",WalMart-Stores-Inc,http://ntldstats.com/registry/WalMart-Stores-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.george,utf8,1,,,
airbus,airbus,1,"Airbus S.A.S.",Airbus-SAS,http://ntldstats.com/registry/Airbus-SAS,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.airbus,utf8,1,,,
amex,amex,1,"American Express Travel Related Services Company, Inc.",American-Express-Travel-Related-Services-Company-Inc,http://ntldstats.com/registry/American-Express-Travel-Related-Services-Company-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.amex,utf8,1,,,
latino,latino,1,"Dish DBS Corporation",Dish-DBS-Corporation,http://ntldstats.com/registry/Dish-DBS-Corporation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
vivo,vivo,1,"Telefonica Brasil S.A.",Telefonica-Brasil-SA,http://ntldstats.com/registry/Telefonica-Brasil-SA,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.vivo,utf8,1,,,
alfaromeo,alfaromeo,1,"Fiat Chrysler Automobiles N.V.",Fiat-Chrysler-Automobiles-NV,http://ntldstats.com/registry/Fiat-Chrysler-Automobiles-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
allstate,allstate,1,"Allstate Fire and Casualty Insurance Company",Allstate-Fire-and-Casualty-Insurance-Company,http://ntldstats.com/registry/Allstate-Fire-and-Casualty-Insurance-Company,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
lanxess,lanxess,1,"LANXESS Corporation",LANXESS-Corporation,http://ntldstats.com/registry/LANXESS-Corporation,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.lanxess,utf8,1,,,
ferrari,ferrari,1,"Fiat Chrysler Automobiles N.V.",Fiat-Chrysler-Automobiles-NV,http://ntldstats.com/registry/Fiat-Chrysler-Automobiles-NV,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
abudhabi,abudhabi,1,"Abu Dhabi Systems and Information Centre",Abu-Dhabi-Systems-and-Information-Centre,http://ntldstats.com/registry/Abu-Dhabi-Systems-and-Information-Centre,,"Telecommunications Regulatory Authority of UAE",Telecommunications-Regulatory-Authority-of-UAE,http://ntldstats.com/backend/Telecommunications-Regulatory-Authority-of-UAE,https://tdra.gov.ae/en/home.aspx,whois.nic.abudhabi,utf8,1,,2018-07-21,2018-10-19
visa,visa,1,"Visa Worldwide Pte. Limited",Visa-Worldwide-Pte-Limited,http://ntldstats.com/registry/Visa-Worldwide-Pte-Limited,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.visa,utf8,1,,,
blockbuster,blockbuster,1,"Dish DBS Corporation",Dish-DBS-Corporation,http://ntldstats.com/registry/Dish-DBS-Corporation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
lilly,lilly,1,"Eli Lilly and Company",Eli-Lilly-and-Company,http://ntldstats.com/registry/Eli-Lilly-and-Company,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.lilly,utf8,1,,,
prudential,prudential,1,"Prudential Financial, Inc.",Prudential-Financial-Inc,http://ntldstats.com/registry/Prudential-Financial-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.prudential,utf8,1,,,
open,open,1,"American Express Travel Related Services Company, Inc.",American-Express-Travel-Related-Services-Company-Inc,http://ntldstats.com/registry/American-Express-Travel-Related-Services-Company-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.open,utf8,1,,,
calvinklein,calvinklein,1,"PVH gTLD Holdings LLC",PVH-gTLD-Holdings-LLC,http://ntldstats.com/registry/PVH-gTLD-Holdings-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.calvinklein,utf8,1,,,
pru,pru,1,"Prudential Financial, Inc.",Prudential-Financial-Inc,http://ntldstats.com/registry/Prudential-Financial-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.pru,utf8,1,,,
target,target,1,"Target Domain Holdings, LLC",Target-Domain-Holdings-LLC,http://ntldstats.com/registry/Target-Domain-Holdings-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.target,utf8,1,,,
nba,nba,1,"NBA REGISTRY, LLC",NBA-REGISTRY-LLC,http://ntldstats.com/registry/NBA-REGISTRY-LLC,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.nba,utf8,1,,,
sling,sling,1,"Hughes Satellite Systems Corporation",Hughes-Satellite-Systems-Corporation,http://ntldstats.com/registry/Hughes-Satellite-Systems-Corporation,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
bananarepublic,bananarepublic,1,"The Gap, Inc.",The-Gap-Inc,http://ntldstats.com/registry/The-Gap-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.bananarepublic,utf8,1,,,
staples,staples,1,"Staples, Inc.",Staples-Inc,http://ntldstats.com/registry/Staples-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.staples,utf8,1,,,
living,living,1,"Lifestyle Domain Holdings, Inc.",Lifestyle-Domain-Holdings-Inc,http://ntldstats.com/registry/Lifestyle-Domain-Holdings-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.living,utf8,1,,,
hdfc,hdfc,1,"Housing Development Finance Corp. Ltd.",HOUSING-DEVELOPMENT-FINANCE-CORPORATION-LIMITED,http://ntldstats.com/registry/HOUSING-DEVELOPMENT-FINANCE-CORPORATION-LIMITED,,"Identity Digital Inc.",Identity-Digital-Inc,http://ntldstats.com/backend/Identity-Digital-Inc,https://identity.digital,whois.afilias-srs.net,utf8,1,,,
hbo,hbo,1,"HBO Registry Services, Inc.",HBO-Registry-Services-Inc,http://ntldstats.com/registry/HBO-Registry-Services-Inc,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.hbo,utf8,1,,,
asda,asda,1,"Wal-Mart Stores, Inc.",WalMart-Stores-Inc,http://ntldstats.com/registry/WalMart-Stores-Inc,,"Verisign, Inc.",Verisign-Inc,http://ntldstats.com/backend/Verisign-Inc,https://www.verisign.com/?inc=www.verisigninc.com,whois.nic.asda,utf8,1,,,
statefarm,statefarm,1,"State Farm Mutual Automobile Insurance Company",State-Farm-Mutual-Automobile-Insurance-Company,http://ntldstats.com/registry/State-Farm-Mutual-Automobile-Insurance-Company,,"GoDaddy Registry",GoDaddy-Registry,http://ntldstats.com/backend/GoDaddy-Registry,https://registry.godaddy/,whois.nic.statefarm,utf8,1,,,
