domain,num_aaaa_fail,rate_all,num_aaaa_all,num_aaaa_success,rate_aaaa_fail
cn-0001.cn-msedge.net,1,0.00%,1,0,100.00%
geo-drcn.platform.hicloud.com,1,0.00%,1,0,100.00%
findermp.video.qq.com,1,0.00%,2,1,50.00%
ups.ksmobile.net,1,0.00%,2,1,50.00%
prod-streaming-video-msn-com.akamaized.net,1,0.00%,2,1,50.00%
deff.nelreports.net,1,0.00%,4,3,25.00%
nim-lbs-netease-im.ntes53.netease.com,1,0.00%,1,0,100.00%
crush.ntes53.netease.com,1,0.00%,1,0,100.00%
p1.music.126.net,1,0.00%,2,1,50.00%
weu014-breeziest-in.cloudapp.net,1,0.00%,1,0,100.00%
001.jiang2020.ga,1,0.00%,1,0,100.00%
v9-cold.douyinvod.com,1,0.00%,2,1,50.00%
v6.douyinvod.com,1,0.00%,2,1,50.00%
weather-edge.news.apple-dns.net,1,0.00%,1,0,100.00%
client-api.itunes.apple.com,1,0.00%,2,1,50.00%
i.w.bilicdn1.com,1,0.00%,2,1,50.00%
ipv6.msftncsi.com,1,0.00%,2,1,50.00%
e4805.dsca.akamaiedge.net,1,0.00%,2,1,50.00%
api.sobot.com,1,0.00%,1,0,100.00%
amp-api-edge.apps.apple.com,1,0.00%,2,1,50.00%
easyscholar.cc,1,0.00%,1,0,100.00%
i0.hdslb.com.04f6a54d.c.cdnhwc1.com,1,0.00%,2,1,50.00%
www-wide.l.google.com,1,0.00%,2,1,50.00%
crossmark.crossref.org,1,0.00%,1,0,100.00%
sl-collection.oray.net,1,0.00%,1,0,100.00%
tracker.sjtu.edu.cn,1,0.00%,1,0,100.00%
v2.sohu.com,1,0.00%,2,1,50.00%
share.jomodns.com,1,0.00%,1,0,100.00%
e2581.dscx.akamaiedge.net,1,0.00%,1,0,100.00%
onedscolprdeus01.eastus.cloudapp.azure.com,1,0.00%,2,1,50.00%
mam.ntes53.netease.com,1,0.00%,1,0,100.00%
onedscolprdweu05.westeurope.cloudapp.azure.com,1,0.00%,2,1,50.00%
ltzproxy.zhxcshop.com,1,0.00%,1,0,100.00%
cdn.apifox.cn,1,0.00%,2,1,50.00%
mambap2pvodmobile.8686c.com,1,0.00%,2,1,50.00%
sis.jpush.io,1,0.00%,1,0,100.00%
s-adashx.ut.taobao.com,1,0.00%,1,0,100.00%
a.shentonggo.cn,1,0.00%,1,0,100.00%
offline.specialcdnstatus.com,1,0.00%,1,0,100.00%
d2kaokxjvx18eu.cloudfront.net,1,0.00%,1,0,100.00%
kae.wpsdns.com,1,0.00%,1,0,100.00%
qing.wpsdns.com,1,0.00%,1,0,100.00%
startpage.ic.ksosoft.com,1,0.00%,1,0,100.00%
antispam.wanmei.com,1,0.00%,1,0,100.00%
apigtwb2c.us.dell.com,1,0.00%,1,0,100.00%
www.zotero.org,1,0.00%,1,0,100.00%
a1887.dscq.akamai.net.0.1.cn.akamaitech.net,1,0.00%,2,1,50.00%
ustc-edu-cn.mirror.aliyuncs.com,1,0.00%,1,0,100.00%
www.rndlgch.com,1,0.00%,1,0,100.00%
cloudconfig.jetbrains.com,1,0.00%,1,0,100.00%
cloudconfig-prod-alb-280729742.eu-west-1.elb.amazonaws.com,1,0.00%,1,0,100.00%
schemastore.org,1,0.00%,1,0,100.00%
canonical-bos01.cdn.snapcraftcontent.com,1,0.00%,1,0,100.00%
cdn.ap.bittorrent.com,1,0.00%,2,1,50.00%
195.sammentik.cf,1,0.00%,1,0,100.00%
tools.google.com,1,0.00%,2,1,50.00%
swallow-apple-com.v.aaplimg.com,1,0.00%,1,0,100.00%
naz.com.sa,1,0.00%,1,0,100.00%
15.expertcoach.ml,1,0.00%,1,0,100.00%
edge.skype.com,1,0.00%,2,1,50.00%
g.msn.com,1,0.00%,2,1,50.00%
sqm.telemetry.microsoft.com.nsatc.net,1,0.00%,1,0,100.00%
cl5.apple.com,1,0.00%,2,1,50.00%
cl5-cdn.origin-apple.com.akadns.net,1,0.00%,2,1,50.00%
fm.dl.126.net.w.cdngslb.com,1,0.00%,1,0,100.00%
iadsdk.qtlcdn.com,1,0.00%,1,0,100.00%
partiality.itunes-apple.com.akadns.net,1,0.00%,2,1,50.00%
um04.eset.com,1,0.00%,1,0,100.00%
um02.eset.com,1,0.00%,1,0,100.00%
um10.eset.com,1,0.00%,1,0,100.00%
safebrowsing.clients.google.com,1,0.00%,2,1,50.00%
um01.eset.com,1,0.00%,1,0,100.00%
um16.eset.com,1,0.00%,1,0,100.00%
um06.eset.com,1,0.00%,1,0,100.00%
um12.eset.com,1,0.00%,1,0,100.00%
docs.axisrooms.com,1,0.00%,1,0,100.00%
migration-geo-filter-prd.stargate.cse.ss-inf.net,1,0.00%,1,0,100.00%
livepatch.canonical.com,1,0.00%,1,0,100.00%
ns1-proddns.glbdns.o365filtering.com,1,0.00%,1,0,100.00%
ns2-proddns.glbdns.o365filtering.com,1,0.00%,1,0,100.00%
subscription.rhsm.redhat.com,1,0.00%,1,0,100.00%
access.fluidx.ai,1,0.00%,1,0,100.00%
ham-staging-oracle.redant.cloud,1,0.00%,1,0,100.00%
weather.ubuntukylin.com,1,0.00%,1,0,100.00%
jksb.v.zzu.edu.cn,1,0.00%,1,0,100.00%
autopush.prod.mozaws.NET,1,0.00%,1,0,100.00%
crl.apple.com,1,0.00%,2,1,50.00%
enterprise.proxmox.com,1,0.00%,2,1,50.00%
account-public-service-prod03.ol.epicgames.com,1,0.00%,1,0,100.00%
qinfo.wps.cn,1,0.00%,1,0,100.00%
array502.prod.do.dsp.mp.microsoft.com,1,0.00%,1,0,100.00%
alb-krmaiwe3bwhbkec015.cn-beijing.alb.aliyuncs.com,1,0.00%,1,0,100.00%
weu011-breeziest-in.cloudapp.net,1,0.00%,1,0,100.00%
api-access.pangolin-sdk-toutiao.com,1,0.00%,2,1,50.00%
dsp-x.jd.com.gslb.qianxun.com,1,0.00%,1,0,100.00%
xlog.jd.com.gslb.qianxun.com,1,0.00%,1,0,100.00%
ad.ntes53.netease.com,1,0.00%,1,0,100.00%
janapi.jd.com.gslb.qianxun.com,1,0.00%,1,0,100.00%
firebaseinstallations.googleapis.com,1,0.00%,2,1,50.00%
yqws126-dxospf.split.netease.com,1,0.00%,1,0,100.00%
p26-be-pack-sign.pglstatp-toutiao.com.51296c5e.c.cdnhwc1.com,1,0.00%,2,1,50.00%
hcdnw.zjtd01.gslb.c.cdnhwc2.com,1,0.00%,2,1,50.00%
log-api.pangolin-sdk-toutiao-b.com.bytedns1.com,1,0.00%,2,1,50.00%
blob.dz5prdstr06a.store.core.windows.net,1,0.00%,1,0,100.00%
nocdn-repository.gtm.eset.com,1,0.00%,1,0,100.00%
configuration.apple.com,1,0.00%,2,1,50.00%
configuration.apple.com.akadns.net,1,0.00%,2,1,50.00%
sconf.f.qh-lb.com,1,0.00%,1,0,100.00%
up-q.qh-lb.com,1,0.00%,1,0,100.00%
deepviz-nlb-prod-ap-southeast-1-f64fb66f5d07c49a.elb.ap-southeast-1.amazonaws.com,1,0.00%,1,0,100.00%
daodian.vip.meituan.com,1,0.00%,1,0,100.00%
toutiao.com,1,0.00%,1,0,100.00%
dispatcher.is.autonavi.com.gds.alibabadns.com,1,0.00%,1,0,100.00%
s.mzstatic.com,1,0.00%,2,1,50.00%
s.mzstatic.itunes-apple.com.akadns.net,1,0.00%,2,1,50.00%
s-china.mzstatic.itunes-apple.com.akadns.net,1,0.00%,2,1,50.00%
play.itunes.apple.com,1,0.00%,2,1,50.00%
play-cdn.itunes-apple.com.akadns.net,1,0.00%,2,1,50.00%
play-china.itunes-apple.com.akadns.net,1,0.00%,2,1,50.00%
weather-analytics-events.news.apple-dns.net,1,0.00%,1,0,100.00%
inappcheck.itunes.apple.com.w.alikunlun.com,1,0.00%,1,0,100.00%
v3-cold2.douyinvod.com.w.kunluncan.com,1,0.00%,2,1,50.00%
dy-vod-coldb.bytegslb.com,1,0.00%,1,0,100.00%
111-20-12-242.volcsiriusbd.com,1,0.00%,1,0,100.00%
v3-cold2.douyinvod.com,1,0.00%,2,1,50.00%
me.apple-dns.net,1,0.00%,2,1,50.00%
bj-a.bcebos.com.n.shifen.com,1,0.00%,1,0,100.00%
extranet-alllines-pub-c3-c4.alb.xiaomi.com,1,0.00%,1,0,100.00%
ocsp.digicert.cn.w.cdngslb.com,1,0.00%,1,0,100.00%
oauthaccountmanager.googleapis.com,1,0.00%,2,1,50.00%
7.rlb.router.teamviewer.cn,1,0.00%,1,0,100.00%
tracker.publicbt.com,1,0.00%,1,0,100.00%
mixfiend.com,1,0.00%,1,0,100.00%
12.rarbg.me,1,0.00%,1,0,100.00%
themaninashed.com,1,0.00%,1,0,100.00%
sukebei.tracker.wf,1,0.00%,1,0,100.00%
torrent.unix-ag.uni-kl.de,1,0.00%,1,0,100.00%
tracker.shittyurl.org,1,0.00%,2,1,50.00%
torrents.hikarinokiseki.com,1,0.00%,1,0,100.00%
tracker.xdvdz.com,1,0.00%,1,0,100.00%
mediaclub.tv,1,0.00%,2,1,50.00%
irrenhaus.dyndns.dk,1,0.00%,1,0,100.00%
tracker.theempire.bz,1,0.00%,1,0,100.00%
sc.icodef.com,1,0.00%,1,0,100.00%
j4501229.iavs9x.u.avast.com,1,0.00%,2,1,50.00%
k9290131.iavs9x.u.avast.com,1,0.00%,2,1,50.00%
s-iavs9x.avcdn.net,1,0.00%,2,1,50.00%
b1477563.iavs9x.u.avast.com,1,0.00%,2,1,50.00%
b3156325.iavs9x.u.avast.com,1,0.00%,2,1,50.00%
t7758057.iavs9x.u.avast.com,1,0.00%,2,1,50.00%
demo17.tool-box.io,1,0.00%,1,0,100.00%
heraeus.safi.ai,1,0.00%,1,0,100.00%
hr15.graniterapids.com,1,0.00%,1,0,100.00%
torrents.linuxmint.com,1,0.00%,1,0,100.00%
www.theplace.bz,1,0.00%,1,0,100.00%
torrents-nn.cn,1,0.00%,1,0,100.00%
pccw08.graniterapids.com,1,0.00%,1,0,100.00%
cd.file.myqcloud.com,1,0.00%,1,0,100.00%
oedlyege.slt.sched.tdnsv8.com,1,0.00%,1,0,100.00%
busuanzi.ibruce.info,1,0.00%,1,0,100.00%
api-ucloud.leancloud.cn,1,0.00%,1,0,100.00%
upos-sz-staticcos-cmask.bilivideo.com,1,0.00%,4,3,25.00%
pdf.update.wps.cn,1,0.00%,1,0,100.00%
weather.kjjs.360.cn,1,0.00%,1,0,100.00%
youjia.baidu.com,1,0.00%,2,1,50.00%
youjia.cdn.bcebos.com,1,0.00%,2,1,50.00%
youjia-video.cdn.bcebos.com,1,0.00%,2,1,50.00%
baike.baidu.com,1,0.00%,2,1,50.00%
show.chuangyi.taobao.com,1,0.00%,2,1,50.00%
rentals.lofteystaging.info,1,0.00%,1,0,100.00%
skyapi.live.net,1,0.00%,1,0,100.00%
link.springer.com,1,0.00%,1,0,100.00%
bilibili.com,1,0.00%,1,0,100.00%
www.newsmth.net,1,0.00%,1,0,100.00%
tam.cdn-go.cn,1,0.00%,4,3,25.00%
compiles.overleaf.com,1,0.00%,1,0,100.00%
dellupdater.dell.com,1,0.00%,1,0,100.00%
ada.baidu.com,1,0.00%,1,0,100.00%
down.qq.com,1,0.00%,1,0,100.00%
image6.pubmatic.com,1,0.00%,1,0,100.00%
med-fe.cdn.bcebos.com,1,0.00%,1,0,100.00%
selfpage-gips.cdn.bcebos.com,1,0.00%,1,0,100.00%
zhuanjia.cdn.bcebos.com,1,0.00%,1,0,100.00%
gdmf.apple.com,1,0.00%,1,0,100.00%
gdmf.v.aaplimg.com,1,0.00%,1,0,100.00%
vip24-ws-tls.jsssline.top,1,0.00%,1,0,100.00%
swscan.apple.com,1,0.00%,1,0,100.00%
swdist.apple.com,1,0.00%,1,0,100.00%
wbapp.uve.weibo.com,1,0.00%,1,0,100.00%
www.xbooktxt.net,1,0.00%,1,0,100.00%
s.jpush.cn,1,0.00%,1,0,100.00%
report.banyunjuhe.com,1,0.00%,1,0,100.00%
api.banyunjuhe.com,1,0.00%,1,0,100.00%
sbeacon.sina.com.cn,1,0.00%,1,0,100.00%
yupao-prod.54xiaoshuo.com,1,0.00%,1,0,100.00%
madx.flyme.cn,1,0.00%,1,0,100.00%
api-dandelion.flyme.cn,1,0.00%,1,0,100.00%
aeu.alicdn.com,1,0.00%,2,1,50.00%
collect.kugou.com,1,0.00%,2,1,50.00%
app.compendium.com,1,0.00%,1,0,100.00%
jtrn.is.autonavi.com.gds.alibabadns.com,1,0.00%,1,0,100.00%
image.mybank.icbc.com.cn,1,0.00%,2,1,50.00%
papi.look.360.cn,1,0.00%,1,0,100.00%
ssl.look.360.cn,1,0.00%,1,0,100.00%
res.qhupdate.com,1,0.00%,1,0,100.00%
s3.ssl.qhres2.com,1,0.00%,2,1,50.00%
s0.ssl.qhres2.com,1,0.00%,2,1,50.00%
polo.feathr.co,1,0.00%,1,0,100.00%
2022.ieeeicassp.org,1,0.00%,1,0,100.00%
chi01pap002.storage.live.com,1,0.00%,2,1,50.00%
www.gjbmj.gov.cn,1,0.00%,2,1,50.00%
cl2.webterren.com,1,0.00%,1,0,100.00%
yjfk.gjbmj.gov.cn,1,0.00%,1,0,100.00%
www.gov.cn,1,0.00%,2,1,50.00%
d.webterren.com,1,0.00%,1,0,100.00%
www.jccb.com.cn,1,0.00%,1,0,100.00%
cl0.webterren.com,1,0.00%,1,0,100.00%
search.gjbmj.gov.cn,1,0.00%,1,0,100.00%
zgbmxh.cn,1,0.00%,1,0,100.00%
pc.589s.cn,1,0.00%,1,0,100.00%
app.market.xiaomi.com,1,0.00%,2,1,50.00%
cnac.account.xiaomi.com,1,0.00%,1,0,100.00%
www.thefreedictionary.com,1,0.00%,1,0,100.00%
appportal2.cmy.network,1,0.00%,1,0,100.00%
newdefault2.go2https.com,1,0.00%,1,0,100.00%
7fi.ukzcyp.ga,1,0.00%,1,0,100.00%
goldendict.org,1,0.00%,1,0,100.00%
ocsp2.globalsign.com,1,0.00%,2,1,50.00%
oth.ludashi.com,1,0.00%,1,0,100.00%
s2.symcb.com,1,0.00%,2,1,50.00%
s.symcd.com,1,0.00%,2,1,50.00%
ts-ocsp.ws.symantec.com,1,0.00%,2,1,50.00%
sec.cmbchina.com,1,0.00%,1,0,100.00%
onedscolprdaus00.australiasoutheast.cloudapp.azure.com,1,0.00%,1,0,100.00%
ws.mmstat.com.gds.alibabadns.com,1,0.00%,1,0,100.00%
jira.qero.io,1,0.00%,1,0,100.00%
onedscolprdwus01.westus.cloudapp.azure.com,1,0.00%,2,1,50.00%
alfonsino.top,1,0.00%,1,0,100.00%
ad-maven.xml.ak-is2.net,1,0.00%,1,0,100.00%
static.realtime-bid.com,1,0.00%,2,1,50.00%
realtime-bid.xs.ak-is2.net,1,0.00%,2,1,50.00%
r2z5g8w6.stackpathcdn.com,1,0.00%,2,1,50.00%
linux-updatepro.wps.cn,1,0.00%,1,0,100.00%
newtab.firefoxchina.cn.lxcvc.com,1,0.00%,2,1,50.00%
report.meeting.tencent.com,1,0.00%,2,1,50.00%
imap.mail.me.com.akadns.net,1,0.00%,1,0,100.00%
guce.yahoo.com,1,0.00%,1,0,100.00%
vconf.f.qh-lb.com,1,0.00%,1,0,100.00%
root.skype-edf.akadns.net,1,0.00%,1,0,100.00%
prod-oauth-public-alb-939786626.eu-west-1.elb.amazonaws.com,1,0.00%,1,0,100.00%
settings-prod-wus2-1.westus2.cloudapp.azure.com,1,0.00%,1,0,100.00%
zybuluo.com,1,0.00%,1,0,100.00%
files.fireinthehole.cf,1,0.00%,1,0,100.00%
account-public-service-prod.ak.epicgames.com,1,0.00%,2,1,50.00%
web.push.126.net,1,0.00%,1,0,100.00%
api.b.qianxin.com,1,0.00%,1,0,100.00%
archive1.kylinos.cn,1,0.00%,1,0,100.00%
selectcarpetcleaninginc.rk3t.com,1,0.00%,1,0,100.00%
download.virtualbox.org,1,0.00%,1,0,100.00%
download.oracle.com.edgekey.net,1,0.00%,1,0,100.00%
e2875.d.akamaiedge.net,1,0.00%,1,0,100.00%
webmail.up4net.net,1,0.00%,1,0,100.00%
cf45.herokuapp.com,1,0.00%,1,0,100.00%
doh.pub,1,0.00%,1,0,100.00%
api.accounts.firefox.com,1,0.00%,1,0,100.00%
cntr.wps.cn,1,0.00%,1,0,100.00%
appstore.ldmnq.com,1,0.00%,1,0,100.00%
ali-pc-x-speed-auth-vip.xunlei.com,1,0.00%,1,0,100.00%
stun.callwithus.com,1,0.00%,1,0,100.00%
track.plop.pm,1,0.00%,1,0,100.00%
consul-kv.app.kdsec.org,1,0.00%,1,0,100.00%
auth.docker.io,1,0.00%,1,0,100.00%
www.skeimg.com,1,0.00%,1,0,100.00%
direwolf-cdbae92306.herokuapp.com,1,0.00%,1,0,100.00%
sp2.sangfor.com.cn,1,0.00%,1,0,100.00%
www.gstatic.cn,1,0.00%,1,0,100.00%
crl-symcprod.digicert.com,1,0.00%,2,1,50.00%
x2.c.lencr.org,1,0.00%,2,1,50.00%
proxy-detection.eset.com,1,0.00%,1,0,100.00%
v11-x.douyinvod.com,1,0.00%,2,1,50.00%
v11-x.douyinvod.com.cdn.dnsv1.com,1,0.00%,2,1,50.00%
v11-x.sched.v4lego-dk.tdnsvod1.cn,1,0.00%,2,1,50.00%
suggestion.a.shifen.com,1,0.00%,2,1,50.00%
wwwlb.newsmth.net,1,0.00%,1,0,100.00%
push-fcdn-base1.s.bytefcdn.com,1,0.00%,1,0,100.00%
pull-flv-vr-l1.douyincdn.com,1,0.00%,2,1,50.00%
pull-hls-spe-l6.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-spe-l1.douyincdn.com,1,0.00%,2,1,50.00%
push-rtmp-l6.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-f6-hs.pstatp.com,1,0.00%,2,1,50.00%
pull-tsl-vr-l6.douyincdn.com,1,0.00%,2,1,50.00%
any.cdn-go.cn.cloud.tc.qq.com,1,0.00%,2,1,50.00%
any.cdn-go.cn.mid.tdnsv6.com,1,0.00%,2,1,50.00%
pull-flv-vr-l6.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-l26.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-l26.douyincdn.com.c.cdnhwc3.com,1,0.00%,2,1,50.00%
pull-rtmp-l6-source.douyincdn.com,1,0.00%,2,1,50.00%
pull-fcdn-douyin-base7.s.bytefcdn.com,1,0.00%,1,0,100.00%
pull-fcdn-douyin-base6.s.bytefcdn.com,1,0.00%,1,0,100.00%
pull-fcdn-douyin-b1.b.bytefcdn.com,1,0.00%,1,0,100.00%
pull-flv-f26.douyincdn.com.c.cdnhwc3.com,1,0.00%,2,1,50.00%
pull-hls-f1.douyincdn.com,1,0.00%,2,1,50.00%
pull-rtmp-l95.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-l1.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-f1-hs.pstatp.com,1,0.00%,2,1,50.00%
pull-flv-l11-cny.douyincdn.com,1,0.00%,2,1,50.00%
pull-tsl-hs-spe-f5.douyincdn.com.230b2a2545cfa773.queniubg.com,1,0.00%,1,0,100.00%
us-u.openx.net,1,0.00%,1,0,100.00%
odr.mookie1.com,1,0.00%,2,1,50.00%
tagr-gcp-lb1-ase1.mookie1.com,1,0.00%,1,0,100.00%
a.svtrd.com,1,0.00%,1,0,100.00%
pull-hls-vr-l6.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-l26-cny.douyincdn.com,1,0.00%,2,1,50.00%
pull-flv-l26-cny.douyincdn.com.c.cdnhwc3.com,1,0.00%,2,1,50.00%
pugm-sgc.pubmnet.com,1,0.00%,1,0,100.00%
pull-tsl-spe-l11.douyincdn.com,1,0.00%,2,1,50.00%
pixel-a.sitescout.com,1,0.00%,1,0,100.00%
captcha.gtimg.com.sched.legopic1.tdnsv6.com,1,0.00%,1,0,100.00%
hw-sh-live-comet-05.chat.bilibili.com,1,0.00%,1,0,100.00%
ums.acuityplatform.com,1,0.00%,1,0,100.00%
j.mrpdata.net,1,0.00%,1,0,100.00%
ocsp.godaddy.com.akadns.net,1,0.00%,1,0,100.00%
77.newspush.eastmoney.com,1,0.00%,1,0,100.00%
57.newspush.eastmoney.com,1,0.00%,1,0,100.00%
26.push2.eastmoney.com,1,0.00%,2,1,50.00%
70.push2.eastmoney.com,1,0.00%,2,1,50.00%
91.newspush.eastmoney.com,1,0.00%,1,0,100.00%
85.push2.eastmoney.com,1,0.00%,2,1,50.00%
35.push2.eastmoney.com,1,0.00%,2,1,50.00%
92.newspush.eastmoney.com,1,0.00%,1,0,100.00%
28.newspush.eastmoney.com,1,0.00%,1,0,100.00%
98.push2.eastmoney.com,1,0.00%,2,1,50.00%
73.push2.eastmoney.com,1,0.00%,2,1,50.00%
95.newspush.eastmoney.com,1,0.00%,1,0,100.00%
44.newspush.eastmoney.com,1,0.00%,1,0,100.00%
72.newspush.eastmoney.com,1,0.00%,1,0,100.00%
21.newspush.eastmoney.com,1,0.00%,1,0,100.00%
94.newspush.eastmoney.com,1,0.00%,1,0,100.00%
65.newspush.eastmoney.com,1,0.00%,1,0,100.00%
www.xwt-classics.net,1,0.00%,1,0,100.00%
torrent.resonatingmedia.com,1,0.00%,1,0,100.00%
tr.highstar.shop,1,0.00%,2,1,50.00%
www.freerainbowtables.com,1,0.00%,1,0,100.00%
o4175vz27.qnssl.com,1,0.00%,2,1,50.00%
tracker.kali.org,1,0.00%,1,0,100.00%
tracker.msm8916.com,1,0.00%,2,1,50.00%
retracker.sevstar.net,1,0.00%,1,0,100.00%
www.megatorrents.kg,1,0.00%,1,0,100.00%
krsk01.graniterapids.com,1,0.00%,1,0,100.00%
3.rlb.router.teamviewer.cn,1,0.00%,1,0,100.00%
rc10-fc01.oray.com,1,0.00%,1,0,100.00%
liangcang-material.alicdn.com,1,0.00%,2,1,50.00%
c.statcounter.com,1,0.00%,1,0,100.00%
keke.re,1,0.00%,1,0,100.00%
mail.zasaonsk.ga,1,0.00%,1,0,100.00%
discovery-v4-4.syncthing.net,1,0.00%,1,0,100.00%
oe2203.oepkgs.cn,1,0.00%,1,0,100.00%
submit.acsac.org,1,0.00%,1,0,100.00%
swr.cn-north-4.myhuaweicloud.com,1,0.00%,1,0,100.00%
baidubox-emoji.cdn.bcebos.com,1,0.00%,1,0,100.00%
chipmunk.grammarly.com,1,0.00%,1,0,100.00%
ilce.alicdn.com,1,0.00%,2,1,50.00%
mamasearchad.cloudvideocdn.taobao.com,1,0.00%,2,1,50.00%
signal-prod-signal-prod-rel-asse-signalr-primary-2.service.signalr.net,1,0.00%,1,0,100.00%
signal-prod-signal-prod-rel-asse-signalr-primary-3.service.signalr.net,1,0.00%,1,0,100.00%
api.mixpanel.com,1,0.00%,1,0,100.00%
hubciddata.sandai.net,1,0.00%,1,0,100.00%
hub5u.sandai.net,1,0.00%,1,0,100.00%
static.xbase.cloud,1,0.00%,1,0,100.00%
mqtt.xbase.cloud,1,0.00%,1,0,100.00%
log.kuwo.cn,1,0.00%,1,0,100.00%
wapi.kuwo.cn,1,0.00%,1,0,100.00%
artistpicserver.kuwo.cn,1,0.00%,1,0,100.00%
iepl-node-gab.wowvip.xyz,1,0.00%,1,0,100.00%
beacons4.gvt2.com,1,0.00%,2,1,50.00%
api-cname.growingio.com,1,0.00%,1,0,100.00%
ext.se.360.cn,1,0.00%,1,0,100.00%
p5.qhimg.com,1,0.00%,2,1,50.00%
api.fantuants.com,1,0.00%,1,0,100.00%
m.eyagu.com,1,0.00%,1,0,100.00%
p6-be-pack-sign.pglstatp-toutiao.com,1,0.00%,2,1,50.00%
img3.doubanio.com,1,0.00%,2,1,50.00%
img9.doubanio.com,1,0.00%,2,1,50.00%
erebor.douban.com,1,0.00%,1,0,100.00%
ad.doubanio.com,1,0.00%,1,0,100.00%
ic-business.ks3-cn-beijing.ksyun.com,1,0.00%,1,0,100.00%
dl.dropbox.com,1,0.00%,2,1,50.00%
www.shichuan.org,1,0.00%,1,0,100.00%
p2.shared.global.fastly.NET,1,0.00%,1,0,100.00%
conference.cipsc.org.cn,1,0.00%,1,0,100.00%
arxiv.org,1,0.00%,1,0,100.00%
dl.acm.org,1,0.00%,1,0,100.00%
www.cil.pku.edu.cn,1,0.00%,1,0,100.00%
www.sciencedirect.com,1,0.00%,1,0,100.00%
www.springerprofessional.de,1,0.00%,1,0,100.00%
p9-be-pack-sign.pglstatp-toutiao.com,1,0.00%,2,1,50.00%
staticiot.cdn.bcebos.com,1,0.00%,2,1,50.00%
pcs.baidu.com,1,0.00%,2,1,50.00%
yun.baidu.com,1,0.00%,2,1,50.00%
staticwx.cdn.bcebos.com,1,0.00%,2,1,50.00%
jzed1uig.sched.sma.tdnsstic1.cn,1,0.00%,1,0,100.00%
jzed1uig.sched.sma.tdnsstic1.cn.cjt.krcdn.idatacube.com,1,0.00%,1,0,100.00%
staticsns.cdn.bcebos.com,1,0.00%,2,1,50.00%
thumbnail0.baidupcs.com,1,0.00%,2,1,50.00%
dgss0.bdstatic.com,1,0.00%,2,1,50.00%
4xbn6851.sched.sma.tdnsstic1.cn,1,0.00%,1,0,100.00%
rq1jxvp7.sched.sma.tdnsstic1.cn,1,0.00%,1,0,100.00%
nv1.baidupcs.com,1,0.00%,2,1,50.00%
bj.baidupcs.com,1,0.00%,2,1,50.00%
ied-tqos-tgp.qq.com,1,0.00%,1,0,100.00%
flowcontroll.dcdn.sandai.net,1,0.00%,1,0,100.00%
wppkg.baidupcs.com,1,0.00%,2,1,50.00%
china-img.soulapp.cn,1,0.00%,2,1,50.00%
study.163.com,1,0.00%,1,0,100.00%
acdc-direct.office.com,1,0.00%,2,1,50.00%
atm-fp-direct.office.com,1,0.00%,2,1,50.00%
api.steampowered.com,1,0.00%,1,0,100.00%
cdn.pcsoftconfig.eastmoney.com.w.kunlunpi.com,1,0.00%,1,0,100.00%
blob.dsm08prdstr14a.store.core.windows.net,1,0.00%,1,0,100.00%
www.homecookedgadgets.com,1,0.00%,1,0,100.00%
socwxsns.video.qq.com,1,0.00%,2,1,50.00%
r.edtd.eset.com,1,0.00%,1,0,100.00%
gspe79-cn-ssl.ls.apple.com,1,0.00%,2,1,50.00%
gspe79-cn-ssl.ls-apple.com.akadns.net,1,0.00%,2,1,50.00%
gspe79-cn-ssl.ls.apple.com.download.ks-cdn.com,1,0.00%,2,1,50.00%
k128-gspe.gslb.ksyuncdn.com,1,0.00%,2,1,50.00%
library-service.beee.live.use1a.on.epicgames.com,1,0.00%,1,0,100.00%
prod.fus.aws.intellij.net,1,0.00%,1,0,100.00%
ftp.riken.jp,1,0.00%,1,0,100.00%
ue.mbgstore.lenovo.com.cn,1,0.00%,1,0,100.00%
1608223790.D4EE071FA772.device.hiwifi.com,1,0.00%,1,0,100.00%
nat-office-christian-gasparini-architetto.divisare.pro,1,0.00%,1,0,100.00%
community.adobe.com,1,0.00%,2,1,50.00%
proxy-sub.vulgraph.org,1,0.00%,1,0,100.00%
1.cn.pool.ntp.org,1,0.00%,1,0,100.00%
cheng.vpn.rndto.com,1,0.00%,1,0,100.00%
dsm01pap005.storage.live.com,1,0.00%,2,1,50.00%
rm-bp151dcc75aycqd80to.mysql.rds.aliyuncs.com,1,0.00%,1,0,100.00%
api.ldmnq.com,1,0.00%,1,0,100.00%
slp2p-east-std1061.oray.net,1,0.00%,1,0,100.00%
fp-as.azureedge.net,1,0.00%,2,1,50.00%
appexorch.bestsdwan.com,1,0.00%,1,0,100.00%
torrentzilla.org,1,0.00%,1,0,100.00%
o.arkcn.tk,1,0.00%,1,0,100.00%
stun.voipstunt.com,1,0.00%,1,0,100.00%
www.liebao.cn,1,0.00%,1,0,100.00%
discovery-v4-1.verysync.cn,1,0.00%,1,0,100.00%
stun.sipgate.net,1,0.00%,1,0,100.00%
